Country	Referenced Country	Percentage
macedonia	slovenia	3.278688524590164
macedonia	south africa	0.0
macedonia	spain	3.278688524590164
macedonia	sri lanka	0.0
macedonia	sweden	0.0
macedonia	switzerland	3.278688524590164
macedonia	syria	0.0
macedonia	taiwan	0.0
macedonia	thailand	0.0
macedonia	togo	0.0
macedonia	tunisia	0.0
macedonia	turkey	1.639344262295082
macedonia	uganda	0.0
macedonia	ukraine	0.0
macedonia	united arab emirates	1.639344262295082
macedonia	united kingdom	6.557377049180328
macedonia	united states	11.475409836065573
macedonia	uruguay	0.0
macedonia	uzbekistan	0.0
macedonia	vietnam	0.0
macedonia	yemen	0.0
macedonia	zambia	0.0
macedonia	zimbabwe	0.0
malaysia	algeria	0.0
malaysia	anguilla	0.0
malaysia	argentina	0.0
malaysia	armenia	0.0
malaysia	australia	3.061224489795918
malaysia	austria	0.0
malaysia	azerbaijan	0.0
malaysia	bahrain	0.0
malaysia	bangladesh	0.0
malaysia	belarus	0.0
malaysia	belgium	3.061224489795918
malaysia	bosnia and herzegovina	0.0
malaysia	botswana	0.0
malaysia	brazil	0.0
malaysia	brunei	0.0
malaysia	bulgaria	0.0
malaysia	burkina faso	0.0
malaysia	cambodia	0.0
malaysia	cameroon	0.0
malaysia	canada	5.1020408163265305
malaysia	cape verde	0.0
malaysia	chile	0.0
malaysia	china	5.1020408163265305
malaysia	colombia	0.0
malaysia	costa rica	0.0
malaysia	croatia	0.0
malaysia	cuba	0.0
malaysia	cyprus	0.0
malaysia	czech republic	1.0204081632653061
malaysia	czechia	0.0
malaysia	denmark	0.0
malaysia	djibouti	0.0
malaysia	ecuador	0.0
malaysia	egypt	1.0204081632653061
malaysia	equatorial guinea	0.0
malaysia	estonia	0.0
malaysia	ethiopia	0.0
malaysia	fiji	0.0
malaysia	finland	1.0204081632653061
malaysia	france	7.142857142857143
malaysia	gabon	0.0
malaysia	germany	7.142857142857143
malaysia	ghana	0.0
malaysia	greece	0.0
malaysia	guadeloupe	0.0
malaysia	guatemala	0.0
malaysia	guinea	0.0
malaysia	haiti	0.0
malaysia	hong kong	1.0204081632653061
malaysia	hungary	0.0
malaysia	iceland	0.0
malaysia	india	5.1020408163265305
malaysia	indonesia	0.0
malaysia	iran	1.0204081632653061
malaysia	iraq	0.0
malaysia	ireland	1.0204081632653061
malaysia	israel	1.0204081632653061
malaysia	italy	4.081632653061225
malaysia	jamaica	0.0
malaysia	japan	8.16326530612245
malaysia	jersey	0.0
malaysia	jordan	0.0
malaysia	kazakhstan	0.0
malaysia	kenya	0.0
malaysia	korea	0.0
malaysia	kosovo	0.0
malaysia	kuwait	0.0
malaysia	kyrgyzstan	0.0
malaysia	latvia	0.0
malaysia	lebanon	1.0204081632653061
malaysia	libya	0.0
malaysia	lithuania	0.0
malaysia	luxembourg	0.0
malaysia	macau	0.0
malaysia	macedonia	0.0
malaysia	malaysia	3.061224489795918
malaysia	malta	0.0
malaysia	mauritius	0.0
malaysia	mexico	0.0
malaysia	moldova	0.0
malaysia	mongolia	0.0
malaysia	morocco	0.0
malaysia	myanmar	0.0
malaysia	namibia	0.0
malaysia	nepal	0.0
malaysia	netherlands	0.0
malaysia	new zealand	0.0
malaysia	niger	0.0
malaysia	nigeria	0.0
malaysia	north macedonia	0.0
malaysia	norway	0.0
malaysia	oman	0.0
malaysia	pakistan	0.0
malaysia	palestinian territory	0.0
malaysia	panama	0.0
malaysia	paraguay	0.0
malaysia	peru	0.0
malaysia	philippines	0.0
malaysia	poland	0.0
malaysia	portugal	0.0
malaysia	qatar	1.0204081632653061
malaysia	reunion	0.0
malaysia	romania	1.0204081632653061
malaysia	russia	0.0
malaysia	rwanda	0.0
malaysia	saint martin	0.0
malaysia	saudi arabia	0.0
malaysia	senegal	0.0
malaysia	serbia	0.0
malaysia	singapore	4.081632653061225
malaysia	slovakia	0.0
malaysia	slovenia	1.0204081632653061
malaysia	south africa	0.0
malaysia	spain	3.061224489795918
malaysia	sri lanka	1.0204081632653061
malaysia	sweden	1.0204081632653061
malaysia	switzerland	1.0204081632653061
malaysia	syria	0.0
malaysia	taiwan	0.0
malaysia	thailand	0.0
malaysia	togo	0.0
malaysia	tunisia	0.0
malaysia	turkey	1.0204081632653061
malaysia	uganda	0.0
malaysia	ukraine	0.0
malaysia	united arab emirates	1.0204081632653061
malaysia	united kingdom	6.122448979591836
malaysia	united states	19.387755102040817
malaysia	uruguay	0.0
malaysia	uzbekistan	0.0
malaysia	vietnam	0.0
malaysia	yemen	0.0
malaysia	zambia	0.0
malaysia	zimbabwe	0.0
malta	algeria	0.0
malta	anguilla	0.0
malta	argentina	0.0
malta	armenia	0.0
malta	australia	2.9069767441860463
malta	austria	0.5813953488372093
malta	azerbaijan	0.0
malta	bahrain	0.0
malta	bangladesh	0.0
malta	belarus	0.0
malta	belgium	1.744186046511628
malta	bosnia and herzegovina	0.0
malta	botswana	0.0
malta	brazil	1.1627906976744187
malta	brunei	0.0
malta	bulgaria	0.5813953488372093
malta	burkina faso	0.0
malta	cambodia	0.0
malta	cameroon	0.0
malta	canada	3.197674418604651
malta	cape verde	0.0
malta	chile	0.0
malta	china	1.4534883720930232
malta	colombia	0.0
malta	costa rica	0.0
malta	croatia	0.5813953488372093
malta	cuba	0.0
malta	cyprus	0.29069767441860467
malta	czech republic	1.4534883720930232
malta	czechia	0.0
malta	denmark	4.069767441860465
malta	djibouti	0.0
malta	ecuador	0.0
malta	egypt	0.0
malta	equatorial guinea	0.0
malta	estonia	0.0
malta	ethiopia	0.0
malta	fiji	0.0
malta	finland	1.1627906976744187
malta	france	3.7790697674418605
malta	gabon	0.0
malta	germany	9.30232558139535
malta	ghana	0.0
malta	greece	0.872093023255814
malta	guadeloupe	0.0
malta	guatemala	0.0
malta	guinea	0.0
malta	haiti	0.0
malta	hong kong	0.0
malta	hungary	0.5813953488372093
malta	iceland	0.0
malta	india	1.1627906976744187
malta	indonesia	0.0
malta	iran	0.0
malta	iraq	0.0
malta	ireland	1.744186046511628
malta	israel	2.9069767441860463
malta	italy	4.069767441860465
malta	jamaica	0.0
malta	japan	1.4534883720930232
malta	jersey	0.0
malta	jordan	0.0
malta	kazakhstan	0.0
malta	kenya	0.0
malta	korea	0.0
malta	kosovo	0.0
malta	kuwait	0.29069767441860467
malta	kyrgyzstan	0.0
malta	latvia	0.0
malta	lebanon	0.0
malta	libya	0.0
malta	lithuania	0.5813953488372093
malta	luxembourg	0.0
malta	macau	0.0
malta	macedonia	0.0
malta	malaysia	0.0
malta	malta	6.395348837209302
malta	mauritius	0.0
malta	mexico	0.0
malta	moldova	0.0
malta	mongolia	0.29069767441860467
malta	morocco	0.0
malta	myanmar	0.0
malta	namibia	0.0
malta	nepal	0.0
malta	netherlands	4.651162790697675
malta	new zealand	0.0
malta	niger	0.0
malta	nigeria	0.0
malta	north macedonia	0.0
malta	norway	1.1627906976744187
malta	oman	0.0
malta	pakistan	0.0
malta	palestinian territory	0.0
malta	panama	0.0
malta	paraguay	0.0
malta	peru	0.0
malta	philippines	0.0
malta	poland	0.5813953488372093
malta	portugal	0.29069767441860467
malta	qatar	0.5813953488372093
malta	reunion	0.0
malta	romania	0.29069767441860467
malta	russia	0.29069767441860467
malta	rwanda	0.0
malta	saint martin	0.0
malta	saudi arabia	0.0
malta	senegal	0.0
malta	serbia	0.0
malta	singapore	0.872093023255814
malta	slovakia	0.0
malta	slovenia	0.29069767441860467
malta	south africa	0.29069767441860467
malta	spain	2.3255813953488373
malta	sri lanka	0.0
malta	sweden	4.3604651162790695
malta	switzerland	0.5813953488372093
malta	syria	0.0
malta	taiwan	0.0
malta	thailand	0.0
malta	togo	0.0
malta	tunisia	0.29069767441860467
malta	turkey	0.872093023255814
malta	uganda	0.0
malta	ukraine	0.0
malta	united arab emirates	0.29069767441860467
malta	united kingdom	13.372093023255815
malta	united states	15.988372093023257
malta	uruguay	0.0
malta	uzbekistan	0.0
malta	vietnam	0.0
malta	yemen	0.0
malta	zambia	0.0
malta	zimbabwe	0.0
mauritius	algeria	0.0
mauritius	anguilla	0.0
mauritius	argentina	0.0
mauritius	armenia	0.0
mauritius	australia	0.0
mauritius	austria	0.0
mauritius	azerbaijan	0.0
mauritius	bahrain	0.0
mauritius	bangladesh	0.0
mauritius	belarus	0.0
mauritius	belgium	0.0
mauritius	bosnia and herzegovina	0.0
mauritius	botswana	0.0
mauritius	brazil	0.0
mauritius	brunei	0.0
mauritius	bulgaria	0.0
mauritius	burkina faso	0.0
mauritius	cambodia	0.0
mauritius	cameroon	0.0
mauritius	canada	0.0
mauritius	cape verde	0.0
mauritius	chile	0.0
mauritius	china	16.666666666666668
mauritius	colombia	0.0
mauritius	costa rica	0.0
mauritius	croatia	0.0
mauritius	cuba	0.0
mauritius	cyprus	0.0
mauritius	czech republic	0.0
mauritius	czechia	0.0
mauritius	denmark	0.0
mauritius	djibouti	0.0
mauritius	ecuador	0.0
mauritius	egypt	0.0
mauritius	equatorial guinea	0.0
mauritius	estonia	0.0
mauritius	ethiopia	0.0
mauritius	fiji	0.0
mauritius	finland	0.0
mauritius	france	0.0
mauritius	gabon	0.0
mauritius	germany	0.0
mauritius	ghana	0.0
mauritius	greece	0.0
mauritius	guadeloupe	0.0
mauritius	guatemala	0.0
mauritius	guinea	0.0
mauritius	haiti	0.0
mauritius	hong kong	0.0
mauritius	hungary	0.0
mauritius	iceland	0.0
mauritius	india	0.0
mauritius	indonesia	0.0
mauritius	iran	0.0
mauritius	iraq	0.0
mauritius	ireland	0.0
mauritius	israel	0.0
mauritius	italy	16.666666666666668
mauritius	jamaica	0.0
mauritius	japan	16.666666666666668
mauritius	jersey	0.0
mauritius	jordan	0.0
mauritius	kazakhstan	0.0
mauritius	kenya	0.0
mauritius	korea	0.0
mauritius	kosovo	0.0
mauritius	kuwait	0.0
mauritius	kyrgyzstan	0.0
mauritius	latvia	0.0
mauritius	lebanon	0.0
mauritius	libya	0.0
mauritius	lithuania	0.0
mauritius	luxembourg	0.0
mauritius	macau	0.0
mauritius	macedonia	0.0
mauritius	malaysia	0.0
mauritius	malta	0.0
mauritius	mauritius	0.0
mauritius	mexico	0.0
mauritius	moldova	0.0
mauritius	mongolia	0.0
mauritius	morocco	0.0
mauritius	myanmar	0.0
mauritius	namibia	0.0
mauritius	nepal	0.0
mauritius	netherlands	0.0
mauritius	new zealand	0.0
mauritius	niger	0.0
mauritius	nigeria	0.0
mauritius	north macedonia	0.0
mauritius	norway	0.0
mauritius	oman	0.0
mauritius	pakistan	0.0
mauritius	palestinian territory	0.0
mauritius	panama	0.0
mauritius	paraguay	0.0
mauritius	peru	0.0
mauritius	philippines	0.0
mauritius	poland	0.0
mauritius	portugal	0.0
mauritius	qatar	0.0
mauritius	reunion	0.0
mauritius	romania	0.0
mauritius	russia	0.0
mauritius	rwanda	0.0
mauritius	saint martin	0.0
mauritius	saudi arabia	0.0
mauritius	senegal	0.0
mauritius	serbia	0.0
mauritius	singapore	0.0
mauritius	slovakia	0.0
mauritius	slovenia	0.0
mauritius	south africa	0.0
mauritius	spain	16.666666666666668
mauritius	sri lanka	0.0
mauritius	sweden	0.0
mauritius	switzerland	0.0
mauritius	syria	0.0
mauritius	taiwan	0.0
mauritius	thailand	0.0
mauritius	togo	0.0
mauritius	tunisia	0.0
mauritius	turkey	0.0
mauritius	uganda	0.0
mauritius	ukraine	0.0
mauritius	united arab emirates	0.0
mauritius	united kingdom	16.666666666666668
mauritius	united states	16.666666666666668
mauritius	uruguay	0.0
mauritius	uzbekistan	0.0
mauritius	vietnam	0.0
mauritius	yemen	0.0
mauritius	zambia	0.0
mauritius	zimbabwe	0.0
mexico	algeria	0.0
mexico	anguilla	0.0
mexico	argentina	0.19120458891013384
mexico	armenia	0.0
mexico	australia	2.8680688336520075
mexico	austria	0.3824091778202677
mexico	azerbaijan	0.0
mexico	bahrain	0.0
mexico	bangladesh	0.0
mexico	belarus	0.0
mexico	belgium	2.1032504780114722
mexico	bosnia and herzegovina	0.0
mexico	botswana	0.0
mexico	brazil	0.19120458891013384
mexico	brunei	0.0
mexico	bulgaria	0.19120458891013384
mexico	burkina faso	0.0
mexico	cambodia	0.0
mexico	cameroon	0.0
mexico	canada	4.2065009560229445
mexico	cape verde	0.19120458891013384
mexico	chile	0.19120458891013384
mexico	china	2.8680688336520075
mexico	colombia	0.9560229445506692
mexico	costa rica	0.9560229445506692
mexico	croatia	0.3824091778202677
mexico	cuba	0.0
mexico	cyprus	0.0
mexico	czech republic	0.9560229445506692
mexico	czechia	0.0
mexico	denmark	0.9560229445506692
mexico	djibouti	0.0
mexico	ecuador	0.0
mexico	egypt	0.0
mexico	equatorial guinea	0.0
mexico	estonia	0.0
mexico	ethiopia	0.0
mexico	fiji	0.0
mexico	finland	1.338432122370937
mexico	france	3.632887189292543
mexico	gabon	0.0
mexico	germany	9.177820267686425
mexico	ghana	0.0
mexico	greece	0.7648183556405354
mexico	guadeloupe	0.0
mexico	guatemala	0.0
mexico	guinea	0.0
mexico	haiti	0.0
mexico	hong kong	0.7648183556405354
mexico	hungary	0.0
mexico	iceland	0.0
mexico	india	2.48565965583174
mexico	indonesia	0.0
mexico	iran	0.0
mexico	iraq	0.0
mexico	ireland	0.7648183556405354
mexico	israel	1.9120458891013383
mexico	italy	4.015296367112811
mexico	jamaica	0.0
mexico	japan	3.4416826003824093
mexico	jersey	0.0
mexico	jordan	0.0
mexico	kazakhstan	0.0
mexico	kenya	0.19120458891013384
mexico	korea	0.19120458891013384
mexico	kosovo	0.0
mexico	kuwait	0.0
mexico	kyrgyzstan	0.0
mexico	latvia	0.0
mexico	lebanon	0.0
mexico	libya	0.0
mexico	lithuania	0.0
mexico	luxembourg	0.0
mexico	macau	0.0
mexico	macedonia	0.0
mexico	malaysia	0.0
mexico	malta	0.0
mexico	mauritius	0.0
mexico	mexico	6.8833652007648185
mexico	moldova	0.3824091778202677
mexico	mongolia	0.0
mexico	morocco	0.0
mexico	myanmar	0.0
mexico	namibia	0.19120458891013384
mexico	nepal	0.0
mexico	netherlands	1.338432122370937
mexico	new zealand	0.3824091778202677
mexico	niger	0.0
mexico	nigeria	0.0
mexico	north macedonia	0.0
mexico	norway	0.9560229445506692
mexico	oman	0.0
mexico	pakistan	0.0
mexico	palestinian territory	0.0
mexico	panama	0.0
mexico	paraguay	0.19120458891013384
mexico	peru	0.19120458891013384
mexico	philippines	0.0
mexico	poland	0.19120458891013384
mexico	portugal	0.0
mexico	qatar	1.338432122370937
mexico	reunion	0.0
mexico	romania	0.7648183556405354
mexico	russia	0.3824091778202677
mexico	rwanda	0.0
mexico	saint martin	0.0
mexico	saudi arabia	0.0
mexico	senegal	0.0
mexico	serbia	0.0
mexico	singapore	2.8680688336520075
mexico	slovakia	0.0
mexico	slovenia	0.5736137667304015
mexico	south africa	0.19120458891013384
mexico	spain	4.015296367112811
mexico	sri lanka	0.0
mexico	sweden	0.7648183556405354
mexico	switzerland	0.5736137667304015
mexico	syria	0.0
mexico	taiwan	0.5736137667304015
mexico	thailand	0.0
mexico	togo	0.0
mexico	tunisia	0.0
mexico	turkey	0.3824091778202677
mexico	uganda	0.0
mexico	ukraine	0.0
mexico	united arab emirates	0.0
mexico	united kingdom	8.030592734225621
mexico	united states	22.37093690248566
mexico	uruguay	0.19120458891013384
mexico	uzbekistan	0.0
mexico	vietnam	0.0
mexico	yemen	0.0
mexico	zambia	0.0
mexico	zimbabwe	0.0
moldova	algeria	0.0
moldova	anguilla	0.0
moldova	argentina	0.0
moldova	armenia	0.0
moldova	australia	1.7857142857142858
moldova	austria	0.0
moldova	azerbaijan	0.0
moldova	bahrain	0.0
moldova	bangladesh	0.0
moldova	belarus	0.0
moldova	belgium	0.0
moldova	bosnia and herzegovina	0.0
moldova	botswana	0.0
moldova	brazil	0.0
moldova	brunei	0.0
moldova	bulgaria	0.0
moldova	burkina faso	0.0
moldova	cambodia	0.0
moldova	cameroon	0.0
moldova	canada	5.357142857142857
moldova	cape verde	0.0
moldova	chile	0.0
moldova	china	0.0
moldova	colombia	0.0
moldova	costa rica	0.0
moldova	croatia	1.7857142857142858
moldova	cuba	0.0
moldova	cyprus	0.0
moldova	czech republic	0.0
moldova	czechia	0.0
moldova	denmark	1.7857142857142858
moldova	djibouti	0.0
moldova	ecuador	0.0
moldova	egypt	0.0
moldova	equatorial guinea	0.0
moldova	estonia	0.0
moldova	ethiopia	0.0
moldova	fiji	0.0
moldova	finland	1.7857142857142858
moldova	france	1.7857142857142858
moldova	gabon	0.0
moldova	germany	5.357142857142857
moldova	ghana	0.0
moldova	greece	1.7857142857142858
moldova	guadeloupe	0.0
moldova	guatemala	0.0
moldova	guinea	0.0
moldova	haiti	0.0
moldova	hong kong	1.7857142857142858
moldova	hungary	0.0
moldova	iceland	0.0
moldova	india	0.0
moldova	indonesia	0.0
moldova	iran	0.0
moldova	iraq	0.0
moldova	ireland	1.7857142857142858
moldova	israel	5.357142857142857
moldova	italy	3.5714285714285716
moldova	jamaica	0.0
moldova	japan	3.5714285714285716
moldova	jersey	0.0
moldova	jordan	0.0
moldova	kazakhstan	0.0
moldova	kenya	0.0
moldova	korea	0.0
moldova	kosovo	0.0
moldova	kuwait	0.0
moldova	kyrgyzstan	0.0
moldova	latvia	0.0
moldova	lebanon	0.0
moldova	libya	0.0
moldova	lithuania	0.0
moldova	luxembourg	0.0
moldova	macau	0.0
moldova	macedonia	0.0
moldova	malaysia	0.0
moldova	malta	0.0
moldova	mauritius	0.0
moldova	mexico	0.0
moldova	moldova	7.142857142857143
moldova	mongolia	0.0
moldova	morocco	0.0
moldova	myanmar	0.0
moldova	namibia	0.0
moldova	nepal	0.0
moldova	netherlands	1.7857142857142858
moldova	new zealand	3.5714285714285716
moldova	niger	0.0
moldova	nigeria	0.0
moldova	north macedonia	0.0
moldova	norway	1.7857142857142858
moldova	oman	0.0
moldova	pakistan	0.0
moldova	palestinian territory	0.0
moldova	panama	0.0
moldova	paraguay	0.0
moldova	peru	0.0
moldova	philippines	0.0
moldova	poland	0.0
moldova	portugal	0.0
moldova	qatar	1.7857142857142858
moldova	reunion	0.0
moldova	romania	0.0
moldova	russia	0.0
moldova	rwanda	0.0
moldova	saint martin	0.0
moldova	saudi arabia	0.0
moldova	senegal	0.0
moldova	serbia	0.0
moldova	singapore	0.0
moldova	slovakia	0.0
moldova	slovenia	1.7857142857142858
moldova	south africa	0.0
moldova	spain	1.7857142857142858
moldova	sri lanka	0.0
moldova	sweden	5.357142857142857
moldova	switzerland	0.0
moldova	syria	0.0
moldova	taiwan	0.0
moldova	thailand	0.0
moldova	togo	0.0
moldova	tunisia	0.0
moldova	turkey	1.7857142857142858
moldova	uganda	0.0
moldova	ukraine	0.0
moldova	united arab emirates	0.0
moldova	united kingdom	8.928571428571429
moldova	united states	26.785714285714285
moldova	uruguay	0.0
moldova	uzbekistan	0.0
moldova	vietnam	0.0
moldova	yemen	0.0
moldova	zambia	0.0
moldova	zimbabwe	0.0
mongolia	algeria	0.0
mongolia	anguilla	0.0
mongolia	argentina	0.0
mongolia	armenia	0.0
mongolia	australia	2.3622047244094486
mongolia	austria	0.0
mongolia	azerbaijan	0.0
mongolia	bahrain	0.0
mongolia	bangladesh	0.0
mongolia	belarus	0.0
mongolia	belgium	0.0
mongolia	bosnia and herzegovina	0.0
mongolia	botswana	0.0
mongolia	brazil	1.5748031496062993
mongolia	brunei	0.0
mongolia	bulgaria	0.0
mongolia	burkina faso	0.0
mongolia	cambodia	0.0
mongolia	cameroon	0.0
mongolia	canada	3.937007874015748
mongolia	cape verde	0.0
mongolia	chile	0.7874015748031497
mongolia	china	6.299212598425197
mongolia	colombia	0.0
mongolia	costa rica	0.0
mongolia	croatia	0.7874015748031497
mongolia	cuba	0.0
mongolia	cyprus	0.0
mongolia	czech republic	0.7874015748031497
mongolia	czechia	0.0
mongolia	denmark	1.5748031496062993
mongolia	djibouti	0.0
mongolia	ecuador	0.0
mongolia	egypt	0.0
mongolia	equatorial guinea	0.0
mongolia	estonia	0.0
mongolia	ethiopia	0.0
mongolia	fiji	0.0
mongolia	finland	0.7874015748031497
mongolia	france	5.511811023622047
mongolia	gabon	0.0
mongolia	germany	6.299212598425197
mongolia	ghana	0.0
mongolia	greece	2.3622047244094486
mongolia	guadeloupe	0.0
mongolia	guatemala	0.0
mongolia	guinea	0.0
mongolia	haiti	0.0
mongolia	hong kong	0.7874015748031497
mongolia	hungary	0.7874015748031497
mongolia	iceland	0.0
mongolia	india	3.1496062992125986
mongolia	indonesia	0.0
mongolia	iran	0.7874015748031497
mongolia	iraq	0.0
mongolia	ireland	2.3622047244094486
mongolia	israel	3.937007874015748
mongolia	italy	3.937007874015748
mongolia	jamaica	0.0
mongolia	japan	7.086614173228346
mongolia	jersey	0.0
mongolia	jordan	0.0
mongolia	kazakhstan	0.0
mongolia	kenya	0.0
mongolia	korea	1.5748031496062993
mongolia	kosovo	0.0
mongolia	kuwait	0.0
mongolia	kyrgyzstan	0.7874015748031497
mongolia	latvia	0.0
mongolia	lebanon	0.0
mongolia	libya	0.0
mongolia	lithuania	0.0
mongolia	luxembourg	0.0
mongolia	macau	0.0
mongolia	macedonia	0.0
mongolia	malaysia	0.0
mongolia	malta	0.0
mongolia	mauritius	0.0
mongolia	mexico	0.0
mongolia	moldova	0.0
mongolia	mongolia	1.5748031496062993
mongolia	morocco	0.0
mongolia	myanmar	0.0
mongolia	namibia	0.0
mongolia	nepal	0.0
mongolia	netherlands	1.5748031496062993
mongolia	new zealand	0.0
mongolia	niger	0.0
mongolia	nigeria	0.0
mongolia	north macedonia	0.0
mongolia	norway	0.7874015748031497
mongolia	oman	0.0
mongolia	pakistan	0.0
mongolia	palestinian territory	0.0
mongolia	panama	0.0
mongolia	paraguay	0.0
mongolia	peru	0.0
mongolia	philippines	0.0
mongolia	poland	0.7874015748031497
mongolia	portugal	2.3622047244094486
mongolia	qatar	0.7874015748031497
mongolia	reunion	0.0
mongolia	romania	0.7874015748031497
mongolia	russia	1.5748031496062993
mongolia	rwanda	0.0
mongolia	saint martin	0.0
mongolia	saudi arabia	0.0
mongolia	senegal	0.0
mongolia	serbia	0.0
mongolia	singapore	3.937007874015748
mongolia	slovakia	0.0
mongolia	slovenia	0.0
mongolia	south africa	0.0
mongolia	spain	2.3622047244094486
mongolia	sri lanka	0.7874015748031497
mongolia	sweden	0.0
mongolia	switzerland	0.0
mongolia	syria	0.0
mongolia	taiwan	0.7874015748031497
mongolia	thailand	0.7874015748031497
mongolia	togo	0.0
mongolia	tunisia	0.0
mongolia	turkey	1.5748031496062993
mongolia	uganda	0.0
mongolia	ukraine	0.0
mongolia	united arab emirates	0.0
mongolia	united kingdom	7.874015748031496
mongolia	united states	13.385826771653543
mongolia	uruguay	0.0
mongolia	uzbekistan	0.0
mongolia	vietnam	0.0
mongolia	yemen	0.0
mongolia	zambia	0.0
mongolia	zimbabwe	0.0
morocco	algeria	1.935483870967742
morocco	anguilla	0.0
morocco	argentina	0.0
morocco	armenia	0.0
morocco	australia	2.5806451612903225
morocco	austria	0.6451612903225806
morocco	azerbaijan	0.0
morocco	bahrain	0.6451612903225806
morocco	bangladesh	0.0
morocco	belarus	0.0
morocco	belgium	1.2903225806451613
morocco	bosnia and herzegovina	0.0
morocco	botswana	0.0
morocco	brazil	0.6451612903225806
morocco	brunei	0.0
morocco	bulgaria	0.0
morocco	burkina faso	0.0
morocco	cambodia	0.0
morocco	cameroon	0.0
morocco	canada	3.870967741935484
morocco	cape verde	0.0
morocco	chile	0.0
morocco	china	1.935483870967742
morocco	colombia	0.0
morocco	costa rica	0.0
morocco	croatia	0.6451612903225806
morocco	cuba	0.0
morocco	cyprus	0.0
morocco	czech republic	0.0
morocco	czechia	0.0
morocco	denmark	3.225806451612903
morocco	djibouti	0.0
morocco	ecuador	0.0
